기간,animal,자치구,계,인구총계,수의사합계,분류,value,분류별 합계
2015,기타 동물,구로구,7,"454,604",44,입양분양,6,50
2015,개,금천구,139,"256,167",24,입양분양,27,34
2015,고양이,금천구,21,"256,167",24,입양분양,5,34
2015,기타 동물,금천구,3,"256,167",24,입양분양,2,34
2015,개,노원구,243,"578,221",68,입양분양,47,60
2015,고양이,노원구,36,"578,221",68,입양분양,3,60
2015,기타 동물,노원구,13,"578,221",68,입양분양,10,60
2015,개,도봉구,238,"353,241",39,입양분양,36,43
2015,고양이,도봉구,53,"353,241",39,입양분양,5,43
2015,기타 동물,도봉구,6,"353,241",39,입양분양,2,43
2015,개,동대문구,249,"373,824",45,입양분양,53,82
2015,고양이,동대문구,151,"373,824",45,입양분양,22,82
2015,기타 동물,동대문구,10,"373,824",45,입양분양,7,82
2015,개,동작구,258,"412,774",56,입양분양,40,53
2015,고양이,동작구,11,"412,774",56,입양분양,6,53
2015,기타 동물,동작구,19,"412,774",56,입양분양,7,53
2015,개,마포구,268,"398,351",90,입양분양,94,256
2015,고양이,마포구,300,"398,351",90,입양분양,153,256
2015,기타 동물,마포구,18,"398,351",90,입양분양,9,256
2015,개,서대문구,213,"323,105",38,입양분양,34,60
2015,고양이,서대문구,115,"323,105",38,입양분양,14,60
2015,기타 동물,서대문구,16,"323,105",38,입양분양,12,60
2015,개,서초구,129,"451,258",108,입양분양,33,44
2015,고양이,서초구,46,"451,258",108,입양분양,6,44
2015,기타 동물,서초구,6,"451,258",108,입양분양,5,44
2015,개,성동구,158,"305,065",48,입양분양,28,58
2015,고양이,성동구,57,"305,065",48,입양분양,19,58
2015,기타 동물,성동구,13,"305,065",48,입양분양,11,58
2015,개,성북구,280,"469,560",74,입양분양,43,66
2015,고양이,성북구,79,"469,560",74,입양분양,7,66
2015,기타 동물,성북구,20,"469,560",74,입양분양,16,66
2015,개,송파구,237,"667,480",123,입양분양,45,68
2015,고양이,송파구,109,"667,480",123,입양분양,16,68
2015,기타 동물,송파구,10,"667,480",123,입양분양,7,68
2015,개,양천구,344,"489,010",64,입양분양,107,139
2015,고양이,양천구,54,"489,010",64,입양분양,17,139
2015,기타 동물,양천구,21,"489,010",64,입양분양,15,139
2015,개,영등포구,159,"417,811",65,입양분양,34,58
2015,고양이,영등포구,127,"417,811",65,입양분양,11,58
2015,기타 동물,영등포구,13,"417,811",65,입양분양,13,58
2015,개,용산구,287,"247,909",43,입양분양,119,231
2015,고양이,용산구,191,"247,909",43,입양분양,105,231
2015,기타 동물,용산구,11,"247,909",43,입양분양,7,231
2015,개,은평구,348,"502,578",137,입양분양,69,95
2015,고양이,은평구,92,"502,578",137,입양분양,14,95
2015,기타 동물,은평구,16,"502,578",137,입양분양,12,95
2015,개,종로구,159,"163,822",11,입양분양,15,30
2015,고양이,종로구,88,"163,822",11,입양분양,9,30
2015,기타 동물,종로구,7,"163,822",11,입양분양,6,30
2015,개,중구,82,"134,329",28,입양분양,18,36
2015,고양이,중구,63,"134,329",28,입양분양,10,36
2015,기타 동물,중구,8,"134,329",28,입양분양,8,36
2015,개,중랑구,290,"418,620",59,입양분양,39,68
2015,고양이,중랑구,78,"418,620",59,입양분양,18,68
2015,기타 동물,중랑구,14,"418,620",59,입양분양,11,68
2016,개,강남구,166,"572,140",243,입양분양,47,65
2016,고양이,강남구,63,"572,140",243,입양분양,8,65
2016,기타 동물,강남구,11,"572,140",243,입양분양,10,65
2016,개,강동구,226,"448,471",56,입양분양,48,87
2016,고양이,강동구,57,"448,471",56,입양분양,29,87
2016,기타 동물,강동구,14,"448,471",56,입양분양,10,87
2016,개,강북구,280,"330,704",33,입양분양,62,83
2016,고양이,강북구,68,"330,704",33,입양분양,14,83
2016,기타 동물,강북구,7,"330,704",33,입양분양,7,83
2016,개,강서구,288,"602,104",75,입양분양,65,91
2016,고양이,강서구,89,"602,104",75,입양분양,14,91
2016,기타 동물,강서구,17,"602,104",75,입양분양,12,91
2016,개,관악구,550,"525,607",92,입양분양,318,476
2016,고양이,관악구,237,"525,607",92,입양분양,137,476
2016,기타 동물,관악구,27,"525,607",92,입양분양,21,476
2016,개,광진구,199,"372,104",123,입양분양,49,63
2016,고양이,광진구,89,"372,104",123,입양분양,7,63
2016,기타 동물,광진구,8,"372,104",123,입양분양,7,63
2016,개,구로구,163,"449,600",47,입양분양,37,50
2016,고양이,구로구,35,"449,600",47,입양분양,5,50
2016,기타 동물,구로구,12,"449,600",47,입양분양,8,50
2016,개,금천구,164,"254,654",24,입양분양,50,61
2016,고양이,금천구,44,"254,654",24,입양분양,3,61
2016,기타 동물,금천구,8,"254,654",24,입양분양,8,61
2016,개,노원구,251,"571,212",79,입양분양,60,81
2016,고양이,노원구,64,"571,212",79,입양분양,11,81
2016,기타 동물,노원구,15,"571,212",79,입양분양,10,81
2016,개,도봉구,212,"350,272",41,입양분양,59,84
2016,고양이,도봉구,89,"350,272",41,입양분양,14,84
2016,기타 동물,도봉구,14,"350,272",41,입양분양,11,84
2016,개,동대문구,266,"370,312",47,입양분양,57,80
2016,고양이,동대문구,90,"370,312",47,입양분양,17,80
2016,기타 동물,동대문구,7,"370,312",47,입양분양,6,80
2016,개,동작구,277,"413,247",57,입양분양,51,77
2016,고양이,동작구,31,"413,247",57,입양분양,17,77
2016,기타 동물,동작구,27,"413,247",57,입양분양,9,77
2016,개,마포구,240,"390,887",91,입양분양,90,242
2016,고양이,마포구,338,"390,887",91,입양분양,145,242
2016,기타 동물,마포구,22,"390,887",91,입양분양,7,242
2016,개,서대문구,198,"325,871",38,입양분양,38,66
2016,고양이,서대문구,117,"325,871",38,입양분양,16,66
2016,기타 동물,서대문구,16,"325,871",38,입양분양,12,66
2016,개,서초구,112,"451,477",114,입양분양,27,42
2016,고양이,서초구,55,"451,477",114,입양분양,7,42
2016,기타 동물,서초구,9,"451,477",114,입양분양,8,42
2016,개,성동구,161,"307,161",55,입양분양,29,55
2016,고양이,성동구,52,"307,161",55,입양분양,9,55
2016,기타 동물,성동구,18,"307,161",55,입양분양,17,55
2016,개,성북구,277,"461,617",76,입양분양,57,82
2016,고양이,성북구,85,"461,617",76,입양분양,15,82
2016,기타 동물,성북구,14,"461,617",76,입양분양,10,82
2016,개,송파구,241,"664,946",121,입양분양,48,66
2016,고양이,송파구,79,"664,946",121,입양분양,7,66
2016,기타 동물,송파구,16,"664,946",121,입양분양,11,66
2016,개,양천구,306,"481,845",64,입양분양,78,112
2016,고양이,양천구,109,"481,845",64,입양분양,31,112
2016,기타 동물,양천구,10,"481,845",64,입양분양,3,112
2016,개,영등포구,175,"406,779",55,입양분양,44,79
2016,고양이,영등포구,94,"406,779",55,입양분양,26,79
2016,기타 동물,영등포구,10,"406,779",55,입양분양,9,79
2016,개,용산구,252,"245,102",49,입양분양,98,220
2016,고양이,용산구,216,"245,102",49,입양분양,119,220
2016,기타 동물,용산구,14,"245,102",49,입양분양,3,220
2016,개,은평구,308,"495,937",137,입양분양,53,80
2016,고양이,은평구,124,"495,937",137,입양분양,12,80
2016,기타 동물,은평구,17,"495,937",137,입양분양,15,80
2016,개,종로구,165,"161,922",16,입양분양,26,36
2016,고양이,종로구,72,"161,922",16,입양분양,6,36
2016,기타 동물,종로구,5,"161,922",16,입양분양,4,36
2016,개,중구,85,"134,409",31,입양분양,21,34
2016,고양이,중구,65,"134,409",31,입양분양,5,34
2016,기타 동물,중구,9,"134,409",31,입양분양,8,34
2016,개,중랑구,310,"415,677",63,입양분양,78,101
2016,고양이,중랑구,71,"415,677",63,입양분양,12,101
2016,기타 동물,중랑구,13,"415,677",63,입양분양,11,101
2017,개,강남구,146,"561,052",263,입양분양,40,63
2017,고양이,강남구,93,"561,052",263,입양분양,18,63
2017,기타 동물,강남구,7,"561,052",263,입양분양,5,63
2017,개,강동구,255,"440,359",63,입양분양,59,134
2017,고양이,강동구,178,"440,359",63,입양분양,68,134
2017,기타 동물,강동구,9,"440,359",63,입양분양,7,134
2017,개,강북구,276,"328,002",55,입양분양,77,108
2017,고양이,강북구,95,"328,002",55,입양분양,22,108
2017,기타 동물,강북구,11,"328,002",55,입양분양,9,108
2017,개,강서구,275,"608,255",75,입양분양,64,90
2017,고양이,강서구,87,"608,255",75,입양분양,17,90
2017,기타 동물,강서구,12,"608,255",75,입양분양,9,90
2017,개,관악구,450,"520,929",92,입양분양,266,444
2017,고양이,관악구,227,"520,929",92,입양분양,158,444
2017,기타 동물,관악구,24,"520,929",92,입양분양,20,444
2017,개,광진구,189,"372,298",103,입양분양,38,67
2017,고양이,광진구,109,"372,298",103,입양분양,20,67
2017,기타 동물,광진구,12,"372,298",103,입양분양,9,67
2017,개,구로구,206,"441,559",47,입양분양,67,76
2017,고양이,구로구,20,"441,559",47,입양분양,4,76
2017,기타 동물,구로구,7,"441,559",47,입양분양,5,76
2017,개,금천구,138,"253,491",24,입양분양,36,45
2017,고양이,금천구,43,"253,491",24,입양분양,6,45
2017,기타 동물,금천구,3,"253,491",24,입양분양,3,45
2017,개,노원구,237,"558,075",79,입양분양,41,62
2017,고양이,노원구,86,"558,075",79,입양분양,9,62
2017,기타 동물,노원구,16,"558,075",79,입양분양,12,62
2017,개,도봉구,213,"346,234",41,입양분양,46,65
2017,고양이,도봉구,107,"346,234",41,입양분양,11,65
2017,기타 동물,도봉구,11,"346,234",41,입양분양,8,65
2017,개,동대문구,236,"366,011",49,입양분양,56,80
2017,고양이,동대문구,131,"366,011",49,입양분양,14,80
2017,기타 동물,동대문구,12,"366,011",49,입양분양,10,80
2017,개,동작구,235,"408,493",57,입양분양,55,81
2017,고양이,동작구,54,"408,493",57,입양분양,18,81
2017,기타 동물,동작구,22,"408,493",57,입양분양,8,81
2017,개,마포구,242,"385,783",91,입양분양,103,245
2017,고양이,마포구,359,"385,783",91,입양분양,140,245
2017,기타 동물,마포구,9,"385,783",91,입양분양,2,245
2017,개,서대문구,192,"325,028",38,입양분양,39,67
2017,고양이,서대문구,37,"325,028",38,입양분양,14,67
2017,기타 동물,서대문구,15,"325,028",38,입양분양,14,67
2017,개,서초구,130,"445,401",114,입양분양,26,40
2017,고양이,서초구,56,"445,401",114,입양분양,7,40
2017,기타 동물,서초구,8,"445,401",114,입양분양,7,40
2017,개,성동구,154,"312,711",51,입양분양,34,56
2017,고양이,성동구,80,"312,711",51,입양분양,11,56
2017,기타 동물,성동구,15,"312,711",51,입양분양,11,56
2017,개,성북구,260,"455,407",69,입양분양,51,85
2017,고양이,성북구,99,"455,407",69,입양분양,16,85
2017,기타 동물,성북구,19,"455,407",69,입양분양,18,85
2017,개,송파구,227,"671,173",121,입양분양,55,70
2017,고양이,송파구,74,"671,173",121,입양분양,11,70
2017,기타 동물,송파구,8,"671,173",121,입양분양,4,70
2017,개,양천구,289,"475,018",64,입양분양,156,206
2017,고양이,양천구,129,"475,018",64,입양분양,46,206
2017,기타 동물,양천구,9,"475,018",64,입양분양,4,206
2017,개,영등포구,148,"402,024",55,입양분양,38,89
2017,고양이,영등포구,83,"402,024",55,입양분양,43,89
2017,기타 동물,영등포구,11,"402,024",55,입양분양,8,89
2017,개,용산구,189,"244,444",48,입양분양,63,140
2017,고양이,용산구,182,"244,444",48,입양분양,73,140
2017,기타 동물,용산구,15,"244,444",48,입양분양,4,140
2017,개,은평구,353,"491,202",137,입양분양,77,100
2017,고양이,은평구,99,"491,202",137,입양분양,14,100
2017,기타 동물,은평구,11,"491,202",137,입양분양,9,100
2017,개,종로구,161,"164,257",16,입양분양,26,37
2017,고양이,종로구,124,"164,257",16,입양분양,9,37
2017,기타 동물,종로구,3,"164,257",16,입양분양,2,37
2017,개,중구,99,"134,593",31,입양분양,25,40
2017,고양이,중구,75,"134,593",31,입양분양,7,40
2017,기타 동물,중구,11,"134,593",31,입양분양,8,40
2017,개,중랑구,284,"412,780",62,입양분양,84,101
2017,고양이,중랑구,131,"412,780",62,입양분양,10,101
2017,기타 동물,중랑구,8,"412,780",62,입양분양,7,101
2018,개,강남구,158,"547,453",263,입양분양,41,63
2018,고양이,강남구,100,"547,453",263,입양분양,17,63
2018,기타 동물,강남구,13,"547,453",263,입양분양,5,63
2018,개,강동구,291,"431,920",69,입양분양,107,185
2018,고양이,강동구,164,"431,920",69,입양분양,77,185
2018,기타 동물,강동구,3,"431,920",69,입양분양,1,185
2018,개,강북구,280,"322,915",59,입양분양,59,88
2018,고양이,강북구,128,"322,915",59,입양분양,22,88
2018,기타 동물,강북구,12,"322,915",59,입양분양,7,88
2018,개,강서구,288,"603,611",76,입양분양,81,105
2018,고양이,강서구,127,"603,611",76,입양분양,17,105
2018,기타 동물,강서구,10,"603,611",76,입양분양,7,105
2018,개,관악구,493,"520,040",116,입양분양,275,583
2018,고양이,관악구,358,"520,040",116,입양분양,284,583
2018,기타 동물,관악구,29,"520,040",116,입양분양,24,583
2018,개,광진구,190,"371,063",219,입양분양,36,58
2018,고양이,광진구,128,"371,063",219,입양분양,19,58
2018,기타 동물,광진구,7,"371,063",219,입양분양,3,58
2018,개,구로구,173,"438,486",50,입양분양,53,64
2018,고양이,구로구,34,"438,486",50,입양분양,5,64
2018,기타 동물,구로구,8,"438,486",50,입양분양,6,64
2018,개,금천구,135,"254,021",39,입양분양,38,50
2018,고양이,금천구,45,"254,021",39,입양분양,11,50
2018,기타 동물,금천구,1,"254,021",39,입양분양,1,50
2018,개,노원구,222,"548,160",84,입양분양,49,63
2018,고양이,노원구,66,"548,160",84,입양분양,10,63
2018,기타 동물,노원구,6,"548,160",84,입양분양,4,63
2018,개,도봉구,204,"341,649",36,입양분양,45,65
2018,고양이,도봉구,65,"341,649",36,입양분양,15,65
2018,기타 동물,도봉구,7,"341,649",36,입양분양,5,65
2018,개,동대문구,237,"364,338",50,입양분양,57,71
2018,고양이,동대문구,53,"364,338",50,입양분양,9,71
2018,기타 동물,동대문구,8,"364,338",50,입양분양,5,71
2018,개,동작구,227,"409,385",45,입양분양,67,88
2018,고양이,동작구,30,"409,385",45,입양분양,13,88
2018,기타 동물,동작구,18,"409,385",45,입양분양,8,88
2018,개,마포구,222,"386,359",91,입양분양,89,235
2018,고양이,마포구,297,"386,359",91,입양분양,143,235
2018,기타 동물,마포구,9,"386,359",91,입양분양,3,235
2018,개,서대문구,179,"323,080",38,입양분양,23,26
2018,고양이,서대문구,1,"323,080",38,입양분양,0,26
2018,기타 동물,서대문구,8,"323,080",38,입양분양,3,26
2018,개,서초구,124,"438,163",52,입양분양,15,28
2018,고양이,서초구,53,"438,163",52,입양분양,9,28
2018,기타 동물,서초구,5,"438,163",52,입양분양,4,28
2018,개,성동구,155,"316,463",57,입양분양,31,46
2018,고양이,성동구,81,"316,463",57,입양분양,9,46
2018,기타 동물,성동구,9,"316,463",57,입양분양,6,46
2018,개,성북구,261,"447,687",69,입양분양,43,77
2018,고양이,성북구,82,"447,687",69,입양분양,28,77
2018,기타 동물,성북구,9,"447,687",69,입양분양,6,77
2018,개,송파구,211,"673,507",125,입양분양,62,80
2018,고양이,송파구,104,"673,507",125,입양분양,12,80
2018,기타 동물,송파구,11,"673,507",125,입양분양,6,80
2018,개,양천구,231,"468,145",85,입양분양,112,150
2018,고양이,양천구,123,"468,145",85,입양분양,30,150
2018,기타 동물,양천구,11,"468,145",85,입양분양,8,150
2018,개,영등포구,139,"403,600",55,입양분양,44,64
2018,고양이,영등포구,75,"403,600",55,입양분양,12,64
2018,기타 동물,영등포구,15,"403,600",55,입양분양,8,64
2018,개,용산구,190,"245,090",48,입양분양,74,120
2018,고양이,용산구,98,"245,090",48,입양분양,42,120
2018,기타 동물,용산구,6,"245,090",48,입양분양,4,120
2018,개,은평구,285,"487,666",137,입양분양,52,71
