year,month,title,writer,rank,split_writer,nouns
2003,12,연금술사,"파울로 코엘료 (지은이), 최정수  (옮긴이) |",20,"[('파울로 코엘료 ', '지은이'), (', 최정수  ', '옮긴이')]",['연금술사']
2003,12,냉정과 열정사이 - 전2권 세트,"츠지 히토나리, 에쿠니 가오리 (지은이), 양억관, 김난주  (옮긴이) |",21,"[('츠지 히토나리, 에쿠니 가오리 ', '지은이'), (', 양억관, 김난주  ', '옮긴이')]","['냉정', '열정', '사이', '세트']"
2003,12,누구 그림자일까?,최숙희  (지은이) |,22,"[('최숙희  ', '지은이')]",['그림자']
2003,12,열두 띠 동물 까꿍놀이 (보드북),최숙희  (지은이) |,23,"[('최숙희  ', '지은이')]","['띠', '동물', '까꿍', '놀이', '보드', '북']"
2003,12,삼국지 세트 - 전10권,"나관중 (지은이), 이문열  (엮은이) |",24,"[('나관중 ', '지은이'), (', 이문열  ', '엮은이')]","['삼국지', '세트']"
2003,12,종이 봉지 공주,"로버트 먼치 (지은이), 마이클 마르첸코 (그림), 김태희  (옮긴이) |",25,"[('로버트 먼치 ', '지은이'), (', 마이클 마르첸코 ', '그림'), (', 김태희  ', '옮긴이')]","['종이', '봉지', '공주']"
2003,12,손 큰 할머니의 만두 만들기,"채인선 (지은이), 이억배  (그림) |",26,"[('채인선 ', '지은이'), (', 이억배  ', '그림')]","['손', '할머니', '만두']"
2003,12,토마토 : 토익점수 마구 올려주는 토익 Listening - 테이프 6개 (책 별매),오혜정  (지은이) |,27,"[('오혜정  ', '지은이')]","['토마토', '토익', '점수', '토익', '테이프', '책', '별', '매']"
2003,12,21세기 먼나라 이웃나라 세트 - 전9권,이원복  (지은이) |,28,"[('이원복  ', '지은이')]","['21세기', '먼나라 이웃나라', '세트']"
2003,12,손이 나왔네,"하야시 아키코 (지은이), 하야시 아키코  (그림) |",29,"[('하야시 아키코 ', '지은이'), (', 하야시 아키코  ', '그림')]",['손']
2003,12,30년 만에 부르는 커피 한 잔,배인순  (지은이) |,30,"[('배인순  ', '지은이')]",['커피']
2003,12,똥벼락,"김회경 (글), 조혜란  (그림) |",31,"[('김회경 ', '글'), (', 조혜란  ', '그림')]","['똥', '벼락']"
2003,12,메모의 기술,"사카토 켄지 (지은이), 고은진  (옮긴이) |",32,"[('사카토 켄지 ', '지은이'), (', 고은진  ', '옮긴이')]","['메모', '기술']"
2003,12,신기한 스쿨버스 - 전10권 세트,"조애너 콜 (글), 브루스 디건 (그림), 이연수  (옮긴이) |",33,"[('조애너 콜 ', '글'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스', '세트']"
2003,12,"안돼, 데이빗!",데이빗 섀논  (지은이) |,34,"[('데이빗 섀논  ', '지은이')]","['안', '데이', '빗']"
2003,12,삼국지 세트 - 전10권,"나관중 (지은이), 왕훙시 (그림), 황석영  (옮긴이) |",35,"[('나관중 ', '지은이'), (', 왕훙시 ', '그림'), (', 황석영  ', '옮긴이')]","['삼국지', '세트']"
2003,12,해리 포터 시리즈 1~4편 세트 - 전10권,"조앤 K. 롤링 (지은이), 김혜원, 최인자  (옮긴이) |",36,"[('조앤 K. 롤링 ', '지은이'), (', 김혜원, 최인자  ', '옮긴이')]","['해리 포터', '시리즈', '세트']"
2003,12,마법의 설탕 두 조각,"미하엘 엔데 (지은이), 유혜자  (옮긴이) |",37,"[('미하엘 엔데 ', '지은이'), (', 유혜자  ', '옮긴이')]","['마법', '설탕', '조각']"
2003,12,삐뽀삐뽀 119 소아과 (개정11판),하정훈  (지은이) |,38,"[('하정훈  ', '지은이')]","['소아과', '개정']"
2003,12,사라 1,"에스더 힉스, 제리 힉스 (지은이), 캐롤라인 가레트 (그림), 이미정  (옮긴이) |",39,"[('에스더 힉스, 제리 힉스 ', '지은이'), (', 캐롤라인 가레트 ', '그림'), (', 이미정  ', '옮긴이')]","['사', '라 1']"
2003,12,열두 살에 부자가 된 키라,"보도 섀퍼 (지은이), 신지원 (그림), 김준광  (옮긴이) |",40,"[('보도 섀퍼 ', '지은이'), (', 신지원 ', '그림'), (', 김준광  ', '옮긴이')]",['열두 살에 부자가 된 키라']
2003,12,눈 오는 날,"에즈라 잭 키츠 (지은이), 김소희  (옮긴이) |",41,"[('에즈라 잭 키츠 ', '지은이'), (', 김소희  ', '옮긴이')]","['눈', '날']"
2003,12,이건희 개혁 10년,"김성홍, 우인호  (지은이) |",42,"[('김성홍, 우인호  ', '지은이')]","['이건희', '개혁']"
2003,12,배움의 도,"파멜라 메츠 (지은이), 이현주  (옮긴이) |",43,"[('파멜라 메츠 ', '지은이'), (', 이현주  ', '옮긴이')]",['도']
2003,12,해변의 카프카 (상),"무라카미 하루키 (지은이), 김춘미  (옮긴이) |",44,"[('무라카미 하루키 ', '지은이'), (', 김춘미  ', '옮긴이')]","['해변의 카프카', '상']"
2003,12,"열하일기, 웃음과 역설의 유쾌한 시공간",고미숙  (지은이) |,45,"[('고미숙  ', '지은이')]","['열하일기', '웃음', '역설', '시공간']"
2003,12,해커스 그래머 (Hackers Grammar),David Cho  (지은이) |,46,"[('David Cho  ', '지은이')]",['해커스']
2003,12,모모,"미하엘 엔데 (지은이), 한미희  (옮긴이) |",47,"[('미하엘 엔데 ', '지은이'), (', 한미희  ', '옮긴이')]",['모모']
2003,12,집 나가자 꿀꿀꿀,야규 마치코  (지은이) |,48,"[('야규 마치코  ', '지은이')]",['집']
2003,12,레오나르도 다빈치 최초의 과학자,"마이클 화이트 (지은이), 안인희  (옮긴이) |",49,"[('마이클 화이트 ', '지은이'), (', 안인희  ', '옮긴이')]","['레오나르도', '다빈치', '최초', '과학자']"
2003,12,파페포포 투게더,심승현  (지은이) |,50,"[('심승현  ', '지은이')]","['파페포포', '투게더']"
2003,2,모리와 함께한 화요일,"미치 앨봄 (지은이), 공경희  (옮긴이) |",1,"[('미치 앨봄 ', '지은이'), (', 공경희  ', '옮긴이')]",['모리와 함께한 화요일']
2003,2,창의적인 독서지도 77가지,"정진, 조월례, 이선희, 김나리, 김미애, 김정희, 김혜옥, 남희숙, 맹성숙, 서정연, 안정희, 이가윤, 이은희, 이재연, 이해진, 이현주, 장준혜, 정동숙, 정현영, 황혜선, 이소영 (지은이), 독서지도연구모임  (엮은이) |",2,"[('정진, 조월례, 이선희, 김나리, 김미애, 김정희, 김혜옥, 남희숙, 맹성숙, 서정연, 안정희, 이가윤, 이은희, 이재연, 이해진, 이현주, 장준혜, 정동숙, 정현영, 황혜선, 이소영 ', '지은이'), (', 독서지도연구모임  ', '엮은이')]","['창의', '독서', '지도']"
2003,2,과학자와 놀자!,"김성화, 권수진 (지은이), 이광익  (그림) |",3,"[('김성화, 권수진 ', '지은이'), (', 이광익  ', '그림')]",['과학자']
2003,2,토마토 업앤다운 팩 Up & Down Pack,오혜정  (지은이) |,4,"[('오혜정  ', '지은이')]","['토마토', '업', '앤', '다운', '팩']"
2003,2,당신들의 대한민국 1,박노자  (지은이) |,5,"[('박노자  ', '지은이')]",['대한민국']
2003,2,돼지책 (100쇄 기념판),"앤서니 브라운 (지은이), 허은미  (옮긴이) |",6,"[('앤서니 브라운 ', '지은이'), (', 허은미  ', '옮긴이')]","['돼지', '책', '쇄', '기념', '판']"
2003,2,들으면 말이 되는 이보영의 120분 영어회화 (책 + 테이프 3개),이보영  (지은이) |,7,"[('이보영  ', '지은이')]","['말', '이보영', '영어', '회화', '책', '테이프']"
2003,2,전작주의자의 꿈,조희봉  (지은이) |,8,"[('조희봉  ', '지은이')]","['전작', '주의자', '꿈']"
2003,2,청소년 토지 1,"박경리 (지은이), 토지문학연구회 (엮은이) | 자음과모음 (이룸) |",9,"[('박경리 ', '지은이'), (', 토지문학연구회 ', '엮은이'), (' | 자음과모음 ', '이룸')]","['청소년', '토지']"
2003,2,길모퉁이의 중국식당,허수경  (지은이) |,10,"[('허수경  ', '지은이')]","['길', '모퉁이', '중국', '식당']"
2003,2,지허스님의 차,지허 스님 (Jiheo)  (지은이) |,11,"[('지허 스님 ', 'Jiheo'), ('  ', '지은이')]",['허스']
2003,2,손이 나왔네,"하야시 아키코 (지은이), 하야시 아키코  (그림) |",12,"[('하야시 아키코 ', '지은이'), (', 하야시 아키코  ', '그림')]",['손']
2003,2,잘먹고 잘사는 법,박정훈  (지은이) |,13,"[('박정훈  ', '지은이')]",['잘먹고 잘사는 법']
2003,2,나의 첫 지도책,"빌 보일 (지은이), 데이브 홉킨스 (그림), 장성희 (옮긴이), 이은실 (감수) | 북스캔 (대교북스캔) |",14,"[('빌 보일 ', '지은이'), (', 데이브 홉킨스 ', '그림'), (', 장성희 ', '옮긴이'), (', 이은실 ', '감수'), (' | 북스캔 ', '대교북스캔')]",['지도책']
2003,2,싹싹싹,"하야시 아키코 (지은이), 하야시 아키코  (그림) |",15,"[('하야시 아키코 ', '지은이'), (', 하야시 아키코  ', '그림')]",[]
2003,2,로마인 이야기 10,"시오노 나나미 (지은이), 김석희  (옮긴이) |",16,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2003,2,송양민의 30부터 준비하는 당당한 내인생,송양민  (지은이) |,17,"[('송양민  ', '지은이')]","['송양', '민', '30', '준비', '인생']"
2003,2,마당깊은 집,김원일  (지은이) |,18,"[('김원일  ', '지은이')]","['마당', '집']"
2003,2,신기한 스쿨버스 - 전10권 세트,"조애너 콜 (글), 브루스 디건 (그림), 이연수  (옮긴이) |",19,"[('조애너 콜 ', '글'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스', '세트']"
2003,2,사금파리 한 조각 1,"린다 수 박 (지은이), 김세현 (그림), 이상희  (옮긴이) |",20,"[('린다 수 박 ', '지은이'), (', 김세현 ', '그림'), (', 이상희  ', '옮긴이')]","['사', '금', '파리', '조각']"
2003,2,못 말리는 종이괴물,"루이 트롱댕 (지은이), 김미선  (옮긴이) |",21,"[('루이 트롱댕 ', '지은이'), (', 김미선  ', '옮긴이')]","['종이', '괴물']"
2003,2,"발명, 세상을 바꾼 아이디어","펠릭스 모레노, 후안 이그나시오 메디나 (지은이), 신승혜  (옮긴이) |",22,"[('펠릭스 모레노, 후안 이그나시오 메디나 ', '지은이'), (', 신승혜  ', '옮긴이')]","['발명', '세상', '아이디어']"
2003,2,엘러건트 유니버스,"브라이언 그린 (지은이), 박병철  (옮긴이) |",23,"[('브라이언 그린 ', '지은이'), (', 박병철  ', '옮긴이')]",['엘러건트 유니버스']
2003,2,삼국지 세트 - 전10권,"나관중 (지은이), 이문열  (엮은이) |",24,"[('나관중 ', '지은이'), (', 이문열  ', '엮은이')]","['삼국지', '세트']"
2003,2,폭풍의 한가운데,"윈스턴 처칠 (지은이), 조원영  (옮긴이) |",25,"[('윈스턴 처칠 ', '지은이'), (', 조원영  ', '옮긴이')]","['폭풍', '한가운데']"
2003,2,신의 가면 1 : 원시 신화,"조지프 캠벨 (지은이), 이진구  (옮긴이) |",26,"[('조지프 캠벨 ', '지은이'), (', 이진구  ', '옮긴이')]","['신', '원시', '신화']"
2003,2,마당을 나온 암탉 (반양장),"황선미 (지은이), 김환영  (그림) |",27,"[('황선미 ', '지은이'), (', 김환영  ', '그림')]","['마당을 나온 암탉', '양장']"
2003,2,해커스 그래머 (Hackers Grammar),David Cho  (지은이) |,28,"[('David Cho  ', '지은이')]",['해커스']
2003,2,새 먼나라 이웃나라 - 전9권 세트,이원복  (지은이) |,29,"[('이원복  ', '지은이')]","['먼나라 이웃나라', '세트']"
2003,2,바빠요 바빠,"윤구병 (지은이), 이태수  (그림) |",30,"[('윤구병 ', '지은이'), (', 이태수  ', '그림')]",[]
2003,2,노빈손 아이스케키 공화국을 구하라 1,"강용범, 선희영 (지은이), 이우일  (그림) |",31,"[('강용범, 선희영 ', '지은이'), (', 이우일  ', '그림')]","['노', '빈손', '아이스케키', '공화국', '구하라']"
2003,2,눈물을 마시는 새 1 (양장),이영도  (지은이) |,32,"[('이영도  ', '지은이')]","['눈물을 마시는 새', '양장']"
2003,2,누구나 홀로 선 나무,조정래  (지은이) |,33,"[('조정래  ', '지은이')]",['나무']
2003,2,유혹의 기술 1,"로버트 그린 (지은이), 강미경  (옮긴이) |",34,"[('로버트 그린 ', '지은이'), (', 강미경  ', '옮긴이')]","['유혹', '기술']"
2003,2,해커스 리딩 (Hackers Reading),David Cho  (지은이) |,35,"[('David Cho  ', '지은이')]","['해커스', '리딩']"
2003,2,이보영의 영어회화사전 (테이프 별매),"이보영 (지은이), 스캇 모틀릭, 스콧 피셔, Brian J. Stuart (감수) | 두산동아 (참고서) |",36,"[('이보영 ', '지은이'), (', 스캇 모틀릭, 스콧 피셔, Brian J. Stuart ', '감수'), (' | 두산동아 ', '참고서')]","['이보영', '영어', '회화', '사전', '테이프', '별', '매']"
2003,2,사람이 알아야 할 모든 것 : 교양,"디트리히 슈바니츠 (지은이), 인성기  (옮긴이) |",37,"[('디트리히 슈바니츠 ', '지은이'), (', 인성기  ', '옮긴이')]","['사람', '교양']"
2003,2,로마인 이야기 1,"시오노 나나미 (지은이), 김석희  (옮긴이) |",38,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2003,2,TV동화 행복한 세상 - 전3권 세트,"이미애, 박인식  (지은이) |",39,"[('이미애, 박인식  ', '지은이')]","['TV동화 행복한 세상', '세트']"
2003,2,토마토 : 토익점수 마구 올려주는 토익 (Practice Test),오혜정  (지은이) |,40,"[('오혜정  ', '지은이')]","['토마토', '토익', '점수', '토익']"
2003,2,손 큰 할머니의 만두 만들기,"채인선 (지은이), 이억배  (그림) |",41,"[('채인선 ', '지은이'), (', 이억배  ', '그림')]","['손', '할머니', '만두']"
2003,2,누가 내 치즈를 옮겼을까?,"스펜서 존슨 (지은이), 이영진  (옮긴이) |",42,"[('스펜서 존슨 ', '지은이'), (', 이영진  ', '옮긴이')]",['누가 내 치즈를 옮겼을까?']
2003,2,우리 순이 어디 가니,"윤구병 (지은이), 이태수  (그림) |",43,"[('윤구병 ', '지은이'), (', 이태수  ', '그림')]","['순이', '가니']"
2003,2,곰 사냥을 떠나자,"마이클 로젠 (글), 헬린 옥슨버리 (그림), 공경희  (옮긴이) |",44,"[('마이클 로젠 ', '글'), (', 헬린 옥슨버리 ', '그림'), (', 공경희  ', '옮긴이')]","['곰', '사냥']"
2003,2,황금빛 똥을 누는 아기,최민희  (지은이) |,45,"[('최민희  ', '지은이')]","['황금빛', '똥', '아기']"
2003,2,로마인 이야기 9,"시오노 나나미 (지은이), 김석희  (옮긴이) |",46,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2003,2,로마인 이야기 2,"시오노 나나미 (지은이), 김석희  (옮긴이) |",47,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2003,2,황만근은 이렇게 말했다,성석제  (지은이) |,48,"[('성석제  ', '지은이')]","['황', '만근', '말']"
2003,2,누구 그림자일까?,최숙희  (지은이) |,49,"[('최숙희  ', '지은이')]",['그림자']
2003,2,"안돼, 데이빗!",데이빗 섀논  (지은이) |,50,"[('데이빗 섀논  ', '지은이')]","['안', '데이', '빗']"
2003,3,공부기술,조승연  (지은이) |,1,"[('조승연  ', '지은이')]","['공부', '기술']"
2003,3,내 생애의 아이들,"가브리엘 루아 (지은이), 김화영  (옮긴이) |",2,"[('가브리엘 루아 ', '지은이'), (', 김화영  ', '옮긴이')]","['생애', '아이들']"
2003,3,신의 나라 인간 나라 2,이원복  (지은이) |,3,"[('이원복  ', '지은이')]","['신', '나라', '인간', '나라']"
2003,3,Collins Cobuild English Dictionary for Advanced Learners (3판),Harper Collins 편집부  (엮은이) |,4,"[('Harper Collins 편집부  ', '엮은이')]",[]
2003,3,이익훈 Eye of the TOEIC,이익훈  (지은이) |,5,"[('이익훈  ', '지은이')]",['이익훈']
2003,3,아름다운 몸의 혁명 스트레칭 30분,"밥 앤더슨 (지은이), 진 앤더슨 (그림), 이미영  (옮긴이) |",6,"[('밥 앤더슨 ', '지은이'), (', 진 앤더슨 ', '그림'), (', 이미영  ', '옮긴이')]","['몸', '혁명', '스트레칭']"
2003,3,누가 내 치즈를 옮겼을까?,"스펜서 존슨 (지은이), 이영진  (옮긴이) |",7,"[('스펜서 존슨 ', '지은이'), (', 이영진  ', '옮긴이')]",['누가 내 치즈를 옮겼을까?']
2003,3,바보들은 항상 결심만 한다,"팻 맥라건 (지은이), 윤희기  (옮긴이) |",8,"[('팻 맥라건 ', '지은이'), (', 윤희기  ', '옮긴이')]","['바보', '결심']"
2003,3,The One Page Proposal,"패트릭 G. 라일리 (지은이), 안진환  (옮긴이) |",9,"[('패트릭 G. 라일리 ', '지은이'), (', 안진환  ', '옮긴이')]",[]
2003,3,당신들의 대한민국 1,박노자  (지은이) |,10,"[('박노자  ', '지은이')]",['대한민국']
2003,3,우리 순이 어디 가니,"윤구병 (지은이), 이태수  (그림) |",11,"[('윤구병 ', '지은이'), (', 이태수  ', '그림')]","['순이', '가니']"
2003,3,칠판 앞에 나가기 싫어!,"다니엘 포세트 (지은이), 베로니크 보아리 (그림), 최윤정  (옮긴이) |",12,"[('다니엘 포세트 ', '지은이'), (', 베로니크 보아리 ', '그림'), (', 최윤정  ', '옮긴이')]","['칠판', '앞']"
2003,3,세밀화로 그린 보리 아기그림책 1 - 전3권,"이태수 (지은이), 보리 편집부  (엮은이) |",13,"[('이태수 ', '지은이'), (', 보리 편집부  ', '엮은이')]","['세밀화', '보리', '아기', '그림책']"
2003,3,해커스 리딩 (Hackers Reading),David Cho  (지은이) |,14,"[('David Cho  ', '지은이')]","['해커스', '리딩']"
2003,3,모리와 함께한 화요일,"미치 앨봄 (지은이), 공경희  (옮긴이) |",15,"[('미치 앨봄 ', '지은이'), (', 공경희  ', '옮긴이')]",['모리와 함께한 화요일']
2003,3,전쟁중독,"조엘 안드레아스 (지은이), 평화네트워크  (엮은이) |",16,"[('조엘 안드레아스 ', '지은이'), (', 평화네트워크  ', '엮은이')]","['전쟁', '중독']"
